"","gsm","gse","gsm_title","platform","blood.subgroup","predsex","predage","predcell.CD8T","predcell.CD4T","predcell.NK","predcell.Bcell","predcell.Mono","predcell.Gran","glint.epi.pc1","glint.epi.pc2"
"GSM3228777.1606254744.hlink.GSM3228777_200594740070_R07C01","GSM3228777","GSE116339","200594740070_R07C01","epic","other/NOS","M",63.627,"0.0946040532936909","0.213295233860447","0.0148924189140621","0.0751786748268193","0.0964552649407793","0.514691142033026",-13.85436,4.097524
"GSM3228778.1606254744.hlink.GSM3228778_200594740070_R08C01","GSM3228778","GSE116339","200594740070_R08C01","epic","other/NOS","M",78.945,"0.0243296778194835","0.0935959957400599","0.0226096782532026","0.0176904259801092","0.0936921340936726","0.741293230640988",6.763639,1.433416
"GSM3228779.1606254744.hlink.GSM3228779_200594740072_R01C01","GSM3228779","GSE116339","200594740072_R01C01","epic","other/NOS","M",55.836,"0.0399322860219542","0.0476169316499159","0.071631094363846","0.0576514958125887","0.125472863337302","0.676777825068149",-6.674319,-3.709831
"GSM3228780.1606254744.hlink.GSM3228780_200594740072_R02C01","GSM3228780","GSE116339","200594740072_R02C01","epic","other/NOS","F",57.022,"0.099907076713689","0.153212093118626","0.0413186164912884","0.113325115211482","0.0882613600883017","0.53498758513489",-15.11711,1.065123
"GSM3228781.1606254744.hlink.GSM3228781_200594740072_R03C01","GSM3228781","GSE116339","200594740072_R03C01","epic","other/NOS","F",57.706,"0.0927308211951832","0.0781103530753875","0.0356323351262888","0.0552161986298494","0.078833311899681","0.68942462346286",-19.25954,-0.7977276
"GSM3228782.1606254744.hlink.GSM3228782_200594740072_R04C01","GSM3228782","GSE116339","200594740072_R04C01","epic","other/NOS","M",56.782,"0.0492043345788558","0.17124495719572","0.0770044713281732","0.0407752492148596","0.0565529162265422","0.619192788711285",-8.77902,1.818222
"GSM3228783.1606254744.hlink.GSM3228783_200594740072_R05C01","GSM3228783","GSE116339","200594740072_R05C01","epic","other/NOS","M",71.129,"0.109920293511798","0.143821230400324","0.0364561305104207","0.0637749907802675","0.0921691196970721","0.561520827659216",-5.956732,6.510003
"GSM3228784.1606254744.hlink.GSM3228784_200594740072_R06C01","GSM3228784","GSE116339","200594740072_R06C01","epic","other/NOS","M",60.274,"0.0167306165453113","0.182710032520181","0.0421195998683317","0.040820459784237","0.0944029006242891","0.639544092251273",-8.09049,-1.597785
"GSM3228785.1606254744.hlink.GSM3228785_200594740072_R07C01","GSM3228785","GSE116339","200594740072_R07C01","epic","other/NOS","F",62.454,"0.0851318270191419","0.120761706595067","0.050059263252083","0.0349800720652532","0.0796029569032891","0.638175043272895",-5.021743,-1.251507
"GSM3228786.1606254744.hlink.GSM3228786_200594740072_R08C01","GSM3228786","GSE116339","200594740072_R08C01","epic","other/NOS","F",55.393,"0.189017841180461","0.194978431371586","0.0208439436928945","0.0786644965020341","0.0742463493215105","0.466482361579635",-21.03562,6.435035
"GSM3228787.1606254744.hlink.GSM3228787_200594740073_R01C01","GSM3228787","GSE116339","200594740073_R01C01","epic","other/NOS","M",32.535,"0.0420510835844194","0.178742592437615","0.130466813505485","0.105496361720304","0.055894647374674","0.463435053905828",-3.241547,1.589098
"GSM3228788.1606254744.hlink.GSM3228788_200594740073_R02C01","GSM3228788","GSE116339","200594740073_R02C01","epic","other/NOS","F",61.581,"0.0405064926309427","0.125926049385981","0.0437027311846407","0.0643783438369215","0.0912170878842572","0.635212115410005",4.767635,-1.803898
"GSM3228789.1606254744.hlink.GSM3228789_200594740073_R03C01","GSM3228789","GSE116339","200594740073_R03C01","epic","other/NOS","F",58.569,"0.0472678029430521","0.147956856724121","0.0764584752470068","0.0482657346824838","0.0997820955978437","0.60350854197608",-9.426358,-6.842109
"GSM3228790.1606254744.hlink.GSM3228790_200594740073_R04C01","GSM3228790","GSE116339","200594740073_R04C01","epic","other/NOS","M",64.962,"0.0594014994675888","0.0579296589507132","0.148409401959374","0.0661755029952469","0.121306042176382","0.583977482281356",-19.26815,-4.263245
"GSM3228791.1606254744.hlink.GSM3228791_200594740073_R05C01","GSM3228791","GSE116339","200594740073_R05C01","epic","other/NOS","M",66.079,"0.01594530385129","0.098875852214272","0.091404536929367","0.0999046113915194","0.0977907461140032","0.6182435127699",-9.271923,-7.24755
"GSM3228792.1606254744.hlink.GSM3228792_200594740073_R06C01","GSM3228792","GSE116339","200594740073_R06C01","epic","other/NOS","F",57.297,"0.104480306221445","0.158685532292041","0.0831638748849753","0.076205711629162","0.0794809531070742","0.529593934801172",-15.13216,-1.236909
"GSM3228793.1606254744.hlink.GSM3228793_200594740073_R07C01","GSM3228793","GSE116339","200594740073_R07C01","epic","other/NOS","M",56.791,"0.0293727607984463","0.0948467349215456","0.129197903334646","0.123374165637267","0.150047359301658","0.508069838113058",-14.41173,-5.303514
"GSM3228794.1606254744.hlink.GSM3228794_200594740073_R08C01","GSM3228794","GSE116339","200594740073_R08C01","epic","other/NOS","F",56.313,"0.0879097753169401","0.102842381806122","0.0600148449346655","0.103171470612064","0.140220489392038","0.521080333352775",-10.26154,2.121058
"GSM3228795.1606254744.hlink.GSM3228795_200594740075_R02C01","GSM3228795","GSE116339","200594740075_R02C01","epic","other/NOS","M",75.607,"0.121241517257916","0.0542977032831958","0.157030722267572","0.123281287940436","0.165817075472986","0.409636282058801",-14.9665,9.631033
"GSM3228796.1606254744.hlink.GSM3228796_200594740075_R03C01","GSM3228796","GSE116339","200594740075_R03C01","epic","other/NOS","F",61.213,"0.132334213509887","0.127773724340882","0.0571627653500309","0.0557092899055553","0.072452249247399","0.568809727220887",-7.327267,2.323729
"GSM3228797.1606254744.hlink.GSM3228797_200594740075_R04C01","GSM3228797","GSE116339","200594740075_R04C01","epic","other/NOS","M",62.926,"0","0.0909256921541596","0.11854211091718","0.113868318576764","0.156384790077764","0.536395790244714",-11.17999,-5.022506
"GSM3228798.1606254744.hlink.GSM3228798_200594740075_R05C01","GSM3228798","GSE116339","200594740075_R05C01","epic","other/NOS","F",56.454,"0.0357493319634971","0.0808266894471031","0.0969671127780779","0.0827830048278564","0.126664552104613","0.600647617719583",-11.58794,-5.02743
"GSM3228799.1606254744.hlink.GSM3228799_200594740075_R06C01","GSM3228799","GSE116339","200594740075_R06C01","epic","other/NOS","F",52.564,"0.0512211940514744","0.125522336127722","0.0503458538054047","0.0528674192607073","0.0589754088100861","0.660581659475988",3.706982,-3.224348
"GSM3228800.1606254744.hlink.GSM3228800_200594740075_R07C01","GSM3228800","GSE116339","200594740075_R07C01","epic","other/NOS","F",66.351,"0.0711841936470094","0.0841668766839461","0.0670877844812446","0.0908003004427053","0.102763098833696","0.608794010178212",-13.0122,-6.375575
"GSM3228801.1606254744.hlink.GSM3228801_200594740079_R01C01","GSM3228801","GSE116339","200594740079_R01C01","epic","other/NOS","M",65.097,"0.027663758838995","0.083764378068661","0.0120314575983983","0.0246490889879878","0.0855412102951499","0.769299757330993",-2.295721,-5.250182
"GSM3228802.1606254744.hlink.GSM3228802_200594740079_R02C01","GSM3228802","GSE116339","200594740079_R02C01","epic","other/NOS","F",50.184,"0.0252038808574798","0.0183628050373171","0.0265483523174762","0.0286236595210227","0.0608259392994801","0.83442404215751",0.5963039,-9.948073
"GSM3228803.1606254744.hlink.GSM3228803_200594740079_R03C01","GSM3228803","GSE116339","200594740079_R03C01","epic","other/NOS","M",52.582,"0.0390126624778102","0.166582779774048","0.157417691842244","0.0632974298405816","0.146765685987598","0.454878601180719",-14.97751,-0.6151614
"GSM3228804.1606254744.hlink.GSM3228804_200594740079_R04C01","GSM3228804","GSE116339","200594740079_R04C01","epic","other/NOS","M",57.486,"0.0042185385905425","0.0707882148196739","0.0327762359946124","0.0908302486882512","0.16091012730975","0.65398969780224",-4.471553,-7.263544
"GSM3228805.1606254744.hlink.GSM3228805_200594740079_R05C01","GSM3228805","GSE116339","200594740079_R05C01","epic","other/NOS","F",57.09,"0.0316198981703178","0.0964473968282691","0.0545512425605296","0.0438572179550361","0.0758330701702498","0.686187054374137",5.388161,-8.140888
"GSM3228806.1606254744.hlink.GSM3228806_200594740079_R06C01","GSM3228806","GSE116339","200594740079_R06C01","epic","other/NOS","F",52.068,"0.113769537924881","0.133052159946456","0.0964181350171515","0.0338841681264746","0.0894225616911234","0.549458291013938",-8.651052,-0.9358466
"GSM3228807.1606254744.hlink.GSM3228807_200594740079_R07C01","GSM3228807","GSE116339","200594740079_R07C01","epic","other/NOS","F",77.542,"0.147268727440871","0.0603616018335195","0.0623148884226105","0.0462004839679834","0.104130337112068","0.596379532372249",-8.641129,1.844524
"GSM3228808.1606254744.hlink.GSM3228808_200594740079_R08C01","GSM3228808","GSE116339","200594740079_R08C01","epic","other/NOS","F",60.966,"0.0293435480882647","0.0656783245799269","0.0816583325241037","0.114601990704477","0.119122611156034","0.609473993650281",-9.727989,-8.997409
"GSM3228809.1606254744.hlink.GSM3228809_200594740080_R01C01","GSM3228809","GSE116339","200594740080_R01C01","epic","other/NOS","M",64.962,"0.104052556853712","0.0173022605461063","0.0192151416041585","0.0694829751475885","0.128561169695518","0.689252142848459",-10.84615,-7.607154
"GSM3228810.1606254744.hlink.GSM3228810_200594740080_R02C01","GSM3228810","GSE116339","200594740080_R02C01","epic","other/NOS","F",74.442,"0.000461484622183371","0.0642453587918401","0.0595753952432231","0.0227641111583408","0.117024045578961","0.744206967825821",3.717352,-8.62524
"GSM3228811.1606254744.hlink.GSM3228811_200594740080_R03C01","GSM3228811","GSE116339","200594740080_R03C01","epic","other/NOS","M",54.906,"0.0232478189311013","0.0777459986876494","0.0839315912294356","0.0762929833430833","0.127509597553659","0.647597309189498",-15.97702,-10.52603
"GSM3228812.1606254744.hlink.GSM3228812_200594740080_R04C01","GSM3228812","GSE116339","200594740080_R04C01","epic","other/NOS","F",60.078,"0.0886076523171218","0.178204525946888","0.0957505277951735","0.0872664173957407","0.0952351952512721","0.493685845433214",-17.20692,0.5735555
"GSM3228813.1606254744.hlink.GSM3228813_200594740080_R05C01","GSM3228813","GSE116339","200594740080_R05C01","epic","other/NOS","M",53.923,"1.73472347597681e-18","0.0761121755816429","0.205269154002546","0.17391437985299","0.11777609276534","0.481742764083591",-22.62691,-9.339804
"GSM3228814.1606254744.hlink.GSM3228814_200594740080_R06C01","GSM3228814","GSE116339","200594740080_R06C01","epic","other/NOS","M",45.437,"0.133970690803759","0.0898077925216597","0.188942836489108","0.146857073829097","0.113281647708756","0.354619488856874",-17.41373,6.761087
"GSM3228815.1606254744.hlink.GSM3228815_200594740080_R07C01","GSM3228815","GSE116339","200594740080_R07C01","epic","other/NOS","F",73.95,"0.0729936045882917","0.0578530431658533","0.119767639202858","0.0679973046874199","0.158119573361877","0.551094385943106",-2.206668,-0.4056701
"GSM3228816.1606254744.hlink.GSM3228816_200594740080_R08C01","GSM3228816","GSE116339","200594740080_R08C01","epic","other/NOS","F",95.402,"0.125533496310605","0.0599128524185627","0.100767897290206","0.156128692051345","0.202881910120697","0.497539586665222",-34.86741,-1.785557
"GSM3228817.1606254744.hlink.GSM3228817_200594740083_R01C01","GSM3228817","GSE116339","200594740083_R01C01","epic","other/NOS","F",59.785,"0.0749614774914279","0.0629758758011637","0.0794589712899522","0.0392275411754427","0.0769653937505967","0.683110398624683",-7.095097,-5.554805
"GSM3228818.1606254744.hlink.GSM3228818_200594740083_R02C01","GSM3228818","GSE116339","200594740083_R02C01","epic","other/NOS","M",66.154,"0.0675093660526562","0.0908328553807937","0.0605811631085122","0.0515847513596907","0.112026095191014","0.632104583383775",-13.14124,2.494286
"GSM3228819.1606254744.hlink.GSM3228819_200594740083_R03C01","GSM3228819","GSE116339","200594740083_R03C01","epic","other/NOS","M",45.404,"0.0551607859349697","0.135021297021218","0.00600252168206996","0.0601122565973125","0.0747406408297511","0.675071399528544",3.532846,-2.207149
"GSM3228820.1606254744.hlink.GSM3228820_200594740083_R04C01","GSM3228820","GSE116339","200594740083_R04C01","epic","other/NOS","F",48.286,"0.0848350483077154","0.123163151271704","0.0530797891224743","0.0489960870819371","0.0634560949228627","0.636718898402292",-6.313603,1.201193
"GSM3228821.1606254744.hlink.GSM3228821_200594740083_R05C01","GSM3228821","GSE116339","200594740083_R05C01","epic","other/NOS","F",74.96,"0.0828847026209937","0.1952296091922","0.0180030819275696","0.0437526930082388","0.0485525836912485","0.618208487280964",-5.245003,5.374044
"GSM3228822.1606254744.hlink.GSM3228822_200594740083_R06C01","GSM3228822","GSE116339","200594740083_R06C01","epic","other/NOS","M",45.31,"0.00173792073728344","0.303032759052409","0.0703500507705724","0.0689277953064406","0.0600956415414113","0.473592310394319",-1.265281,2.400668
"GSM3228823.1606254744.hlink.GSM3228823_200594740083_R07C01","GSM3228823","GSE116339","200594740083_R07C01","epic","other/NOS","F",56.203,"0.185340310822333","0.207643698435784","0.179454377006125","0.0390644561480844","0.0586946252148352","0.33122322327605",-15.73324,18.92394
"GSM3228824.1606254744.hlink.GSM3228824_200594740083_R08C01","GSM3228824","GSE116339","200594740083_R08C01","epic","other/NOS","M",64.777,"0.0343382422550692","0.0686917191516644","0.0387264313766063","0.0108470917123295","0.0862606491740598","0.754976941480645",-1.501389,-0.9848061
"GSM3228825.1606254744.hlink.GSM3228825_200594740084_R01C01","GSM3228825","GSE116339","200594740084_R01C01","epic","other/NOS","F",73.08,"0.0991817059778805","0.097046696594662","0.105260436822603","0.0658228362670835","0.144614230520584","0.503243974330389",-11.29702,6.860153
"GSM3228826.1606254744.hlink.GSM3228826_200594740084_R02C01","GSM3228826","GSE116339","200594740084_R02C01","epic","other/NOS","F",48.844,"0.089705992384304","0.167903519370499","0.0149170704001457","0.0485096972182687","0.0654625825408398","0.617214797664314",-1.210934,2.895672
"GSM3228827.1606254744.hlink.GSM3228827_200594740084_R03C01","GSM3228827","GSE116339","200594740084_R03C01","epic","other/NOS","F",50.285,"0.143419016057731","0.212605297943429","0.032436663365657","0.0770508042903104","0.0773911553606074","0.471579184368239",-9.785503,7.601177
"GSM3228828.1606254744.hlink.GSM3228828_200594740084_R04C01","GSM3228828","GSE116339","200594740084_R04C01","epic","other/NOS","F",60.674,"0.0272802375604901","0.0786365724460583","0.0174389995634597","0.0287991123698546","0.0506448882659776","0.795829840293505",5.429181,-7.207971
"GSM3228829.1606254744.hlink.GSM3228829_200594740084_R05C01","GSM3228829","GSE116339","200594740084_R05C01","epic","other/NOS","M",62.876,"0.019354716063229","0.107502329818306","0.0437342453829084","0.0406692007506382","0.0488946981557659","0.747331159271806",2.247241,-2.061449
"GSM3228830.1606254744.hlink.GSM3228830_200594740084_R06C01","GSM3228830","GSE116339","200594740084_R06C01","epic","other/NOS","M",58.126,"0.0501302114025592","0.152901409671612","0.0583237645617682","0.0388830735312096","0.0792078234741442","0.621327082462293",-8.094682,1.556839
"GSM3228831.1606254744.hlink.GSM3228831_200594740084_R07C01","GSM3228831","GSE116339","200594740084_R07C01","epic","other/NOS","F",61.077,"0.0534649286865245","0.0519557334685216","0","0.046214814330622","0.0711095972417424","0.783093702538024",10.15641,-9.488235
"GSM3228832.1606254744.hlink.GSM3228832_200594740084_R08C01","GSM3228832","GSE116339","200594740084_R08C01","epic","other/NOS","F",51.212,"0.0409818410253568","0.0674492983069279","0.0429916527275373","0.0288631735333079","0.0527548990790167","0.765699232186124",3.566522,-6.284252
"GSM3228833.1606254744.hlink.GSM3228833_200594740085_R01C01","GSM3228833","GSE116339","200594740085_R01C01","epic","other/NOS","F",66.008,"0.0667777802161052","0.0921693277312747","0.0494432906150081","0.0675613019904689","0.130682590483483","0.582625792072157",3.061284,7.233434
"GSM3228834.1606254744.hlink.GSM3228834_200594740085_R02C01","GSM3228834","GSE116339","200594740085_R02C01","epic","other/NOS","M",54.101,"0.0303269036092634","0.0387362340886691","0.0573411893185135","0.0501845010142383","0.0476088814794843","0.778961398717731",-1.908872,-0.628897
"GSM3228835.1606254744.hlink.GSM3228835_200594740085_R03C01","GSM3228835","GSE116339","200594740085_R03C01","epic","other/NOS","F",51.845,"0.173250390380188","0.183413314564572","0.0655771099900327","0.096633121683456","0.0418116197696124","0.429443396289549",-5.748108,13.96599
"GSM3228836.1606254744.hlink.GSM3228836_200594740085_R04C01","GSM3228836","GSE116339","200594740085_R04C01","epic","other/NOS","F",50.179,"0.0609182065043888","0.152581931912014","0.0254432879763505","0.0725419885025806","0.0870442863713312","0.592002820973571",-4.213994,4.300239
